Key,Author
MSH8S5JQ,"Amari, Shun-ichi"
W6GQA8Q8,"Fukushima, K."
8ANH3N4D,"Fukushima, K."
EAE2J7EP,"Fukushima, K."
EAE2J7EP,"Miyake, S."
IMWUT78W,"Fukushima, K."
IMWUT78W,"Miyake, S."
IMWUT78W,"Ito, T."
SDA44I4S,"Funahashi, K."
36T5XIVV,"Funahashi, Ken-Ichi"
36T5XIVV,"Nakamura, Yuichi"
BHTMVIW4,"Fung, R. M."
BHTMVIW4,"Crawford, S. L."
JDDNQMPW,"Galland, C. C."
JDDNQMPW,"Hinton, G. E."
HDXW6IXV,"Gallant, S. I."
8B92P5SJ,"Gallant, S."
U7UA9QCJ,"Gallinari, Patrick"
U7UA9QCJ,"LeCun, Yann"
U7UA9QCJ,"Thiria, Sylvie"
U7UA9QCJ,"Fogelman-Soulie, Francoise"
S7JU3Z46,"Gallinari, P."
S7JU3Z46,"Thiria, S."
S7JU3Z46,"Fogelman-Soulié, F."
7X6587TW,"Gao, J."
7X6587TW,"Goodman, J."
7X6587TW,"Miao, J."
FRH8STS5,"Garcia, R."
FRH8STS5,"Perron, P."
DKHKWP2V,"Garcia, R."
DKHKWP2V,"Perron, P."
974FBWIF,"Garcia, R."
974FBWIF,"Schaller, H."
FSVQXDMR,"Garcia, R."
48XCRCX9,"Garcia, R."
48XCRCX9,"Gençay, R."
2ADX8NSA,"Gardner, E."
2WKQ5F39,"Gardner, E."
HC5GHPR8,"Gardner, E."
HC5GHPR8,"Derrida, B."
KVF336QD,"Gardner, E."
KVF336QD,"Derrida, B."
BE3C8PHK,"Gardner, E."
BE3C8PHK,"Gutfreund, H."
BE3C8PHK,"Yekutieli, I."
RC6754SR,"Garey, M. R."
RC6754SR,"Johnson, D. S."
URZJPRVM,"Garrigues, Pierre"
URZJPRVM,"Olshausen, Bruno"
EVDP82J6,"Garrigues, Pierre"
EVDP82J6,"Olshausen, Bruno"
MS29MCFQ,"Gärtner, T."
MW2SUZUA,"Gauvain, Jean-Luc"
MW2SUZUA,"Lamel, L."
MW2SUZUA,"Schwenk, Holger"
MW2SUZUA,"Adda, G."
MW2SUZUA,"Chen, L."
MW2SUZUA,F.\ Lefèvre
NBGIX4IK,"Gaynier, R. J."
NBGIX4IK,"Downs, T."
CDX29XDN,"Gehler, Peter V."
CDX29XDN,"Holub, Alex D."
CDX29XDN,"Welling, Max"
T45GMQUI,"Geman, Stuart"
T45GMQUI,"Geman, Donald"
A8JKCWA5,"Geman, S."
A8JKCWA5,"Bienenstock, E."
A8JKCWA5,"Doursat, R."
QRMPW6FI,"Genest, C."
QRMPW6FI,"Zideck, J. V."
BVPKB6D5,"Geng, Xin"
BVPKB6D5,"Zhan, De-Chuan"
BVPKB6D5,"Zhou, Zhi-Hua"
RUQ76W67,"Geszti, T."
RUQ76W67,"Pázmándi, F."
IE8CC55S,"Geszti, T."
KW7766PX,"Geweke, J."
6X6VMV7J,"Ghahramani, Z."
IIPU9IPD,"Ghahramani, Z."
IIPU9IPD,"Beal, M. J."
ZWDJ95SX,"Ghahramani, Z."
ZWDJ95SX,"Hinton, G. E."
TXDNEIFH,"Ghahramani, Z."
TXDNEIFH,"Jordan, M. I."
QQERQXW8,"Gherrity, M."
MU65IJV9,"Ghosh, J."
MU65IJV9,"Hwang, K."
BG8CNXDM,"Ghosn, J."
BG8CNXDM,"Bengio, Y."
TKUBCZNP,"Ghysel, E."
QSUQ6IA2,"Giarratano, Joseph C."
QSUQ6IA2,"Riley, Gary D."
625SJDQI,"Lee, Y. C."
625SJDQI,"Doolen, G."
625SJDQI,"Chen, H. H."
625SJDQI,"Sun, G. Z."
625SJDQI,"Maxwell, T."
625SJDQI,"Lee, H. Y."
625SJDQI,"Giles, C. L."
WCH5GNWV,"Giles, C. Lee"
WCH5GNWV,"Maxwell, Tom"
R99WXW9A,"Giles, C. L."
R99WXW9A,"Sun, G. Z."
R99WXW9A,"Chen, H. H."
R99WXW9A,"Lee, Y. C."
R99WXW9A,"Chen, D."
CVC7K7GJ,"Giles, C. L."
CVC7K7GJ,"Omlin, C. W."
B7AVA54K,"Giles, C. L."
B7AVA54K,"Omlin, C. W."
XMZ62VMX,"Giles, C. L."
XMZ62VMX,"Miller, C. B."
XMZ62VMX,"Chen, D."
XMZ62VMX,"Sun, G. Z."
XMZ62VMX,"Chen, H. H."
XMZ62VMX,"Lee, Y. C."
DR8TJ43K,"Gill, P. E."
DR8TJ43K,"Murray, W."
DR8TJ43K,"Wright, M. H."
46CGZX77,"Gillman, David"
46CGZX77,"Sipser, Michael"
RKK6M7TT,"Gilmore, R."
NJSZAC6F,"Gingras, F."
NJSZAC6F,"Bengio, Y."
NJSZAC6F,"Nadeau, C."
GHRGPZX5,"Chapados, N."
GHRGPZX5,"Bengio, Y."
URBZZNVK,"Pigeon, S."
URBZZNVK,"Bengio, Y."
4KR4RCUK,"Girard, D."
4KR4RCUK,"Paugam-Moisy, Hélène"
RIDEVMZI,"Girju, Roxana"
RIDEVMZI,"Badulescu, Adriana"
RIDEVMZI,"Moldovan, Dan"
NU6PW9BE,"Girolami, M."
DDCMUK53,"Girosi, Federico"
C28EZ5TP,"Girosi, F."
GMB8HAZ8,"Glauber, R. J."
I389TX5Z,"Glickman, Mark E."
MDN69N2R,"McCullagh, P."
MDN69N2R,"Nelder, J."
KU92GI2N,"Globerson, Amir"
KU92GI2N,"Roweis, Sam"
TAVHXIDS,"Gluck, M. A."
TAVHXIDS,"Rumelhart, D. E."
7ZF2K36H,"Godin, C."
7ZF2K36H,"Lockwood, P."
E2AEU53C,"Gold, Ben"
E2AEU53C,"Morgan, Nelson"
55E6CVE8,"Goldberg, D. E."
DDHJJH7X,"Goldfeld, S. M."
DDHJJH7X,"Quandt, R. M."
V4KN5JUI,"Goldhor, R. S."
GGX2XTB8,"Golomb, D."
GGX2XTB8,"Rubin, N."
GGX2XTB8,"Sompolinsky, H."
8RA9GPTN,"Golub, Gene H."
8RA9GPTN,"Loan, Charles F. Van"
9VSNPAK5,"Goodman, Joshua"
H4IS85J4,"Goodman, J."
J2ZN5HE3,"Gordon, D.F."
J2ZN5HE3,"Desjardins, M."
E7VFF8VX,"Gori, M."
E7VFF8VX,"Bengio, Y."
E7VFF8VX,"Mori, R. \mboxDe"
CXRQXNBW,"Gori, M."
X8522JQG,"Gori, M."
X8522JQG,"Tesi, A."
2FBUBP8K,"Gori, M."
2FBUBP8K,"Maggini, M."
2FBUBP8K,"Soda, G."
D34WMN34,"Gori, M."
KJI9WPD9,"Gorman, R. P."
KJI9WPD9,"Sejnowski, T. J."
ARU8CZH5,"Gorman, R. P."
ARU8CZH5,"Sejnowski, T. J."
BCEN3WBR,"Gorse, D."
BCEN3WBR,"Taylor, J. G."
BCEN3WBR,"Clarkson, T. G."
QIJUKV52,"Goudreau, M. W."
QIJUKV52,"Giles, C. L."
QIJUKV52,"Chakradhar, S. T."
QIJUKV52,"Chen, D."
B2IXUEN2,"Goudreau, M. W."
B2IXUEN2,"Giles, C. L."
B2IXUEN2,"Chakradhar, S. T."
B2IXUEN2,"Chen, D."
CRXGP22S,"Gould, Stephen"
CRXGP22S,"Gao, Tianshi"
CRXGP22S,"Koller, Daphne"
UJDWHH49,"Gould, Stephen"
UJDWHH49,"Gao, Tianshi"
UJDWHH49,"Koller, Daphne"
NF7ZRJEF,"Goutte, C."
339VNKCQ,"Gower, J. C."
XQC5MNII,"Graepel, Thore"
XQC5MNII,"Herbrich, Ralf"
XQC5MNII,"Shawe-Taylor, John"
ISK2S8VA,"Graepel, T."
ISK2S8VA,"Herbrich, R."
ISK2S8VA,"Bollmann-Sdorra, P."
ISK2S8VA,"Obermayer, K."
R9TZNQSH,"Graf, H. P."
R9TZNQSH,"Henderson, D."
ITWBTMMV,"Graf, H. P."
ITWBTMMV,"Jackel, L. D."
ITWBTMMV,"Howard, R. E."
ITWBTMMV,"Straughn, B."
ITWBTMMV,"Denker, J. S."
ITWBTMMV,"Hubbard, W."
ITWBTMMV,"Tennant, D. M."
ITWBTMMV,"Schwartz, D."
RHMS4M5C,"Graf, D. H."
RHMS4M5C,"LaLonde, W. R."
TRWGA5NV,"Graf, H. P."
TRWGA5NV,"Nohl, C. R."
TRWGA5NV,"Ben, J."
J3BJWHG7,"Grandvalet, Y."
NCFKK56R,"Grandvalet, Y."
U57XWC7S,"Grandvalet, Yves"
U57XWC7S,"Bengio, Yoshua"
42HCD8RD,"Grandvalet, Yves"
42HCD8RD,"Bengio, Yoshua"
G38FM47X,"Grandvalet, Yves"
G38FM47X,"Bengio, Yoshua"
7Q2KR32X,"Rifai, Salah"
7Q2KR32X,"Mesnil, Grégoire"
7Q2KR32X,"Vincent, Pascal"
7Q2KR32X,"Muller, Xavier"
7Q2KR32X,"Bengio, Yoshua"
7Q2KR32X,"Dauphin, Yann"
7Q2KR32X,"Glorot, Xavier"
E69AWM9T,"Granger, C. W. J."
E69AWM9T,"Newbold, P."
SW6DG7S6,"Gray, Alexander"
SW6DG7S6,"Moore, Andrew"
GTEM4C4K,"Gray, R. M."
QRZ759BU,"Greenwood, T. A."
QRZ759BU,"Durand, D."
BDMHBVUP,"Druck, Gregory"
BDMHBVUP,"Pal, Chris"
BDMHBVUP,"Mccallum, Andrew"
BDMHBVUP,"Zhu, Xiaojin"
6GM2XSDX,"Gregor, Karol"
6GM2XSDX,"Szlam, Arthur"
6GM2XSDX,"LeCun, Yann"
UM2X3JVP,"Gregor, Karol"
UM2X3JVP,"Szlam, Arthur"
UM2X3JVP,"LeCun, Yann"
K9RMRA6V,"Gribskov, M."
K9RMRA6V,"McLachlan, M."
K9RMRA6V,"Eisenber, D."
97MHKGW9,"Griffin, Gregory"
97MHKGW9,"Holub, Alex"
97MHKGW9,"Perona, Pietro"
79AZM7IQ,"Grigoriev, Dima"
79AZM7IQ,"Karpinski, Marek"
79AZM7IQ,"Yao, Andrew Chi-Chih"
D47ERN93,"Grimes, D. B."
D47ERN93,"Rao, R. P. N."
ZZWAFMZE,"Grossberg, S."
IIZDX942,"Grossberg, S."
KKEGTDS8,"Grossberg, S."
IUDPDMRP,"Grossberg, S."
96IGQ5ZE,"Grossberg, S."
ZXXW3G9Q,"Grossberg, S."
HQD7XR9Z,"Grossberg, S."
56CFIX8C,"Grossberg, S."
9IBUBNE9,"Grossberg, S."
SVNXVZU3,"Grossberg, S."
PQ233UX4,"Grosse, Roger"
PQ233UX4,"Raina, Rajat"
PQ233UX4,"Kwong, Helen"
PQ233UX4,"Ng, Andrew Y."
V8PI24Z2,"Grosse, Roger"
V8PI24Z2,"Raina, Rajat"
V8PI24Z2,"Kwong, Helen"
V8PI24Z2,"Ng, Andrew Y."
SBP5677K,"Roger Grosse, Chris Maddison"
SBP5677K,"Salakhutdinov, Ruslan"
SS9H2AU5,"Meir, T. Grossman R."
SS9H2AU5,"Domany, E."
QG3GSUPW,"Grossman, T."
QG3GSUPW,"Meir, R."
QG3GSUPW,"Domany, E."
PMH2CBQF,"Grossman, T."
GVEMWMVM,"Guillery, R. W."
ZGWI7493,"Gull, S. F."
T2NKZF8F,"Gullapalli, V."
JT7TVEDG,"Gunn, S. R."
JT7TVEDG,"Kandola, J."
EK55NKHG,"Guo, Y."
EK55NKHG,"Schuurmans, D."
FBZQ3R8I,"Guo, Y."
FBZQ3R8I,"Schuurmans, D."
BP6U32WG,"Guo, Y."
BP6U32WG,"Schuurmans, D."
UUHPWRG5,"Gutfreund, H."
NZW8IAV8,"Gutfreund, H."
NZW8IAV8,"Mézard, M."
FB4J67S7,"Gutzmann, K."
JX3X8V5B,"Guyon, I."
JX3X8V5B,"Albrecht, P."
JX3X8V5B,"Cun, Y. Le"
JX3X8V5B,"Denker, J. S."
JX3X8V5B,"Hubbard, W."
DK6CUZDT,"Guyon, I."
DK6CUZDT,"Vapnik, V."
DK6CUZDT,"Boser, B."
DK6CUZDT,"Bottou, L."
DK6CUZDT,"Solla, S. A."
8WVH8F8P,"Guyon, I."
24ZQRKTV,"Guyon, I."
24ZQRKTV,"Boser, B."
24ZQRKTV,"Vapnik, V."
6U5M3EZM,"Guyon, I."
6U5M3EZM,"Pereira, F."
RHTQQW4I,"Guyon, I."
RHTQQW4I,"Schenkel, M."
RHTQQW4I,"Denker, J."
MAIDSH57,"Guyon, Isabelle"
MAIDSH57,"Elisseeff, Andre"
9RZC2RTX,
CDHAICIK,"Györgyi, G."
FJTRKHWA,"Gyorgyi, G."
FJTRKHWA,"Tishby, N."
PKFURIW8,"Ha, J. Y."
PKFURIW8,"Oh, S. C."
PKFURIW8,"Kim, J. H."
PKFURIW8,"Kwon, Y. B."
SJ7P3HC5,"Haasdonk, B."
SJ7P3HC5,"Keysers, D."
RIX9P7W8,"Hadsell, Raia"
RIX9P7W8,"Chopra, Sumit"
RIX9P7W8,"LeCun, Yann"
H4TPFN9X,"Hadsell, Raia"
H4TPFN9X,"Chopra, Sumit"
H4TPFN9X,"LeCun, Yann"
CRINR8TV,"Hadsell, Raia"
CRINR8TV,"Erkan, Ayse"
CRINR8TV,"Sermanet, Pierre"
CRINR8TV,"Scoffier, Marco"
CRINR8TV,"Muller, Urs"
CRINR8TV,"LeCun, Yann"
TTVVSKUN,"Haffner, P."
TTVVSKUN,"Bottou, L."
TTVVSKUN,"Bromley, J."
TTVVSKUN,"Burges, C. J. C."
TTVVSKUN,"Cauble, T."
TTVVSKUN,"Cun, Y. Le"
TTVVSKUN,"Nohl, C."
TTVVSKUN,"Stanton, C."
TTVVSKUN,"Stenard, C."
TTVVSKUN,"Vincent, P."
I82FGHDH,"Haffner, P."
I82FGHDH,"Waibel, A."
I82FGHDH,"Shikano, K."
SNTZ73NI,"Haffner, P."
SNTZ73NI,"Franzini, M."
SNTZ73NI,"Waibel, A."
XK67GA8B,"Huang, X. D."
XK67GA8B,"Ariki, Y."
XK67GA8B,"Jack, M."
GZMGED82,"Hagiwara, Katsuyuki"
GZMGED82,"Kuno, Kazuhiro"
JEJA3WN7,"Ham, J."
JEJA3WN7,"Lee, D. D."
JEJA3WN7,"Mika, S."
JEJA3WN7,"Schölkopf, B."
J6FQUFH6,"Hamilton, J. D."
WWEPZEDW,"Hamilton, J. D."
DTJXUS6B,"Hamilton, J. D."
INTJFGBS,"Hamilton, J. D."
KVBRWRJU,"Hamilton, J. D."
KVBRWRJU,"Susmel, R."
H86FEQ3P,"Hamilton, J. D."
ME5AIC7C,"Hammer, Barbara"
ME5AIC7C,"Gersmann, Kai"
UAEXDKR9,"Hammersley, John M."
UAEXDKR9,"Clifford, Peter"
V4DKDGZS,"Hammond, David K."
V4DKDGZS,"Simoncelli, Eero P."
NNVK39SU,"Hampshire, John B."
NNVK39SU,"Waibel, Alexander H."
PWRH6TCC,"Hampshire, J. B."
PWRH6TCC,"Kumar, B. V. K. Vijaya"
CHXCAMMP,"Han, H.-H."
CHXCAMMP,"Jung, H.-C."
CHXCAMMP,"Lee, Y.-R."
CHXCAMMP,"Jeong, S.-C."
44HGWSFP,"Hanson, S. J."
44HGWSFP,"Pratt, L."
8DESE34N,"Härdle, Wolfgang"
8DESE34N,"Müller, Marlene"
8DESE34N,"Sperlich, Stefan"
8DESE34N,"Werwatz, Axel"
UGEE7IRH,"Hardoon, David R."
UGEE7IRH,"Szedmak, Sandor R."
UGEE7IRH,"Shawe-Taylor, John R."
R644CJPB,"Hardoon, David R."
R644CJPB,"Shawe-Taylor, John"
R644CJPB,"Ajanki, Antti"
R644CJPB,"Puolamà¤¥à¤¤à¤ki, Kai"
R644CJPB,"Kaski, Samuel"
E2SDUBWM,"Harmeling, S."
E2SDUBWM,"Ziehe, A."
E2SDUBWM,"Kawanabe, M."
E2SDUBWM,"Müller, K.-R."
NSIRKGTQ,"Harp, S. A."
NSIRKGTQ,"Samad, T."
NSIRKGTQ,"Guha, A."
E3GAP8IU,"Hartman, E. J."
E3GAP8IU,"Keeler, J. D."
E3GAP8IU,"Kowalski, J. M."
547ARGUJ,"Haruno, M."
547ARGUJ,"Wolpert, DM"
547ARGUJ,"Kawato, M."
C8DEC9IN,"Harward, Ken"
C8DEC9IN,"Cole, Aaron"
PK7N99U2,"Hassibi, B."
PK7N99U2,"Stork, D. G."
83XD74R8,"astad, Johan H\a"
Q3GJPDXF,"astad, Johan H\a"
TVQXE4MU,"astad, Johan T. H\a"
W26N97A7,"astad, Johan H\a"
W26N97A7,"Goldmann, Mikael"
CX26AHG7,"Hastie, T."
CX26AHG7,"Stuetzle, W."
FKDFM9U6,"Hastie, T."
FKDFM9U6,"Tibshirani, R."
FKDFM9U6,"Friedman, J."
7CTMUTN4,"Hastie, Trevor"
7CTMUTN4,"Rosset, Saharon"
7CTMUTN4,"Tibshirani, Robert"
7CTMUTN4,"Zhu, Ji"
CRCE7XMU,"Hastie, T."
CRCE7XMU,"Tibshirani, R."
HSTX6SVT,"Hastie, Trevor"
HSTX6SVT,"Tibshirani, Robert"
JSFGM6X4,"Hathaway, R. J."
H6467RF4,"Haüsser, Michael"
H6467RF4,"Mel, Bartlett"
5XMK72WF,"Haussler, D."
T486HVZP,"Haussler, D."
T486HVZP,"Kivinen, J."
T486HVZP,"Warmuth, M. K."
A2W75WR7,"Haykin, Simon"
22BUGRJR,"Haykin, Simon"
C3VE3W4G,"He, X."
C3VE3W4G,"Niyogi, P."
SRM3WS95,"Bertsekas, Dimitri P."
MQ5BR54C,"He, Xiaofei"
MQ5BR54C,"Niyogi, Partha"
Q5J4AAZT,"Hebb, D. O."
4DW35ME4,"Hecht-Nielsen, R."
938ETVPC,"Hecht-Nielsen, R."
X3QHRHDS,"Hecht-Nielsen, R."
DET7PT62,"Hecht-Nielsen, R."
IDXB4JMG,"Hecht-Nielsen, R."
XC4CIDTJ,"Heckerman, D."
J24AS8J6,"Heckerman, David"
J24AS8J6,"Chickering, David Maxwell"
J24AS8J6,"Meek, Christopher"
J24AS8J6,"Rounthwaite, Robert"
J24AS8J6,"Kadie, Carl"
JFZ4UCSW,"Salakhutdinov, Ruslan"
JFZ4UCSW,"Mnih, Andriy"
JFZ4UCSW,"Hinton, Geoffrey"
6HZHJV4Z,"Goldberg, David"
6HZHJV4Z,"Nichols, David"
6HZHJV4Z,"Oki, Brian M."
6HZHJV4Z,"Terry, Douglas"
I3MUB2I7,"Heeger, David J."
ECZKNJZF,"Hegde, S. U."
ECZKNJZF,"Sweet, J. L."
ECZKNJZF,"Levy, W. B."
EIZ7U9PG,"Hegdé, Jay"
EIZ7U9PG,"Essen, David C. Van"
3VKXGRWP,"Heitz, G."
3VKXGRWP,"Gould, S."
3VKXGRWP,"Saxena, A."
3VKXGRWP,"Koller, D."
FGACE9MC,"Held, Marcus"
FGACE9MC,"Buhmann, Joachim M."
4UDF863F,"Ek, Cark Henrik"
4UDF863F,"Torr, Philip H. S."
4UDF863F,"Lawrence, Neil D."
JGWRFF95,"Herbrich, Ralf"
JGWRFF95,"Minka, Tom"
JGWRFF95,"Graepel, Thore"
8E6UU3CA,"Herlocker, Jonathan L."
8E6UU3CA,"Konstan, Joseph A."
8E6UU3CA,"Borchers, Al"
8E6UU3CA,"Riedl, John"
8SK52C93,"Hermansky, Hynek"
8SK52C93,"Morgan, Nelson"
8SK52C93,"Bayya, Aruna"
8SK52C93,"Kohn, Phil"
Z8KGNCP4,"Hermansky, Hynek"
Z8KGNCP4,"Morgan, Nelson"
Z8KGNCP4,"Bayya, Aruna"
Z8KGNCP4,"Kohn, Phil"
6KPS2IV7,"Hermansky, Hynek"
QW3MCAE2,"Hernández-Lerma, Onésimo"
QW3MCAE2,"Lasserre, Jean Bernard"
S4JFDQES,"Hertz, J. A."
S4JFDQES,"Grinstein, G."
S4JFDQES,"Solla, S."
E7FSPJBG,"Hertz, J. A."
E7FSPJBG,"Grinstein, G."
E7FSPJBG,"Solla, S."
S9BXTB6D,"Hertz, J. A."
R26B6URG,"Hertz, J. A."
R26B6URG,"Krogh, A."
R26B6URG,"Thorbergsson, G. I."
62DDEQST,"Hertz, J. A."
GPZ55A2I,"Herz, A."
GPZ55A2I,"Sulzer, B."
GPZ55A2I,"Kühn, R."
GPZ55A2I,"Hemmen, J. L. van"
X9D8DS49,"Heskes, T."
N68VDVVB,"Heskes, Tom"
6WPW38SZ,"Heskes, Tom"
DQBD5WD5,"Hestenes, Magnus R."
DQBD5WD5,"Stiefel, Eduard"
VSU2UVIS,"Hettich, R."
VSU2UVIS,"Kortanek, K. O."
PW47B6TX,"Hines, J. W."
VW3DWKF3,"Hinton, Geoffrey E."
VW3DWKF3,"Osindero, Simon"
VW3DWKF3,"Welling, Max"
VW3DWKF3,"Teh, Yee Whye"
A2DSJ2G7,"Hinton, G. E."
A2DSJ2G7,"Ghahramani, Z."
FQV99X2F,"Hinton, G. E."
FQV99X2F,"Sejnowski, T. J."
Z9N67BJQ,"Hinton, G. E."
Z9N67BJQ,"Welling, M."
Z9N67BJQ,"Teh, Y. W."
Z9N67BJQ,"Osindero, S."
NCCAN38E,"Hinton, G. E."
NCCAN38E,"Revow, M."
NCCAN38E,"Dayan, P."
NGMJ5DZH,"Hinton, Geoffrey E."
VAEK86MQ,"Hinton, Geoffrey E."
VAEK86MQ,"Salakhutdinov, Ruslan"
5EHZ32FT,"Hinton, Geoffrey E."
5EHZ32FT,"Salakhutdinov, Ruslan"
AIZVB6M6,"Hinton, Geoffrey E."
AIZVB6M6,"Osindero, Simon"
AIZVB6M6,"Teh, Yee Whye"
MXZGPNHR,"Hinton, G. E."
MXZGPNHR,"Osindero, S."
MXZGPNHR,"Teh, Y.-W."
WUVFQH2W,"Hinton, Geoffrey E."
WUVFQH2W,"Zemel, R. S."
VTEFUCKJ,"Hinton, Geoffrey E."
VTEFUCKJ,"Zemel, R. S."
GG7PPHQM,"Hinton, Geoffrey E."
WJ9P9FAH,"Hinton, G. E."
WJ9P9FAH,"Sejnowski, T. J."
8PVZUCAK,"Hinton, G. E."
8PVZUCAK,"Sejnowski, T. J."
8PVZUCAK,"Ackley, D. H."
X6VHKRAU,"Hinton, G. E."
X6VHKRAU,"Sejnowski, T. J."
2V4HBZW8,"Hinton, Geoffrey E."
TCV2TZDV,"Hinton, Geoffrey E."
Z479R5QV,"Hinton, Geoffrey E."
N4IRSK63,"Hinton, Geoffrey E."
MGMCNJST,"Hinton, Geoffrey E."
86BT8S2T,"Hinton, Geoffrey E."
86BT8S2T,"Nowlan, Steven J."
F62EMG97,"Hinton, Geoffrey E."
F62EMG97,"Nowlan, Steven J."
KGECR5RC,"Hinton, Geoffrey E."
JI8VFEJ9,"Hinton, G. E."
JI8VFEJ9,"Williams, C. K. I."
JI8VFEJ9,"Revow, M. D."
R3AJGBXH,"Hinton, Geoffrey E."
89TU63HF,"Hinton, Geoffrey E."
89TU63HF,"Dayan, Peter"
89TU63HF,"Frey, Brendan J."
89TU63HF,"Neal, Radford M."
UTVBNTXK,"Hinton, G. E."
UTVBNTXK,"Dayan, P."
UTVBNTXK,"Revow, M."
TGT8HBMR,"Hinton, Geoffrey E."
PRTF3MVH,"Hinton, Geoffrey E."
M33UU3G8,"Hinton, Geoffrey E."
M33UU3G8,"Osindero, Simon"
M33UU3G8,"Bao, Kejie"
33AB2NAN,"Hinton, Geoffrey E."
33AB2NAN,"Osindero, Simon"
33AB2NAN,"Bao, Kejie"
2KEDUKMF,"Hinton, Geoffrey E."
JJKVHQXC,"Hinton, Geoffrey E."
FJ3BB7VW,"Hinton, G. E."
FJ3BB7VW,"Sejnowski, T. J."
FJ3BB7VW,"Ackley, D. H."
R57VVJ53,"Hinton, Geoffrey E."
WA2TPTCQ,"Hinton, Geoffrey E."
7B9RS6GI,"Yirayama, M."
7B9RS6GI,"Vatikiotis-Bateson, E."
7B9RS6GI,"Kawato, M."
7B9RS6GI,"Jordan, M. I."
X763MD3R,"Hjort, N. L."
X763MD3R,"Jones, M. C."
K6HPSRPV,"Ho, Tin Kam"
5P8R2JX8,"Hochreiter, S."
3MD8GRRD,"Hochreiter, S."
A2GS8J87,"Hoerl, A."
A2GS8J87,"Kennard, R."
5MF2DE69,"Hoff, H. D."
KF9UBBJG,"Schwenk, H."
KF9UBBJG,"Milgram, M."
UAZ6N34C,"Schwenk, H."
UAZ6N34C,"Milgram, M."
5N7ZMJMZ,"Holland, J. H."
V7B9R427,"Holley, L. H."
V7B9R427,"Karplus, M."
VMF9KIVX,"Hollatz, J."
VMF9KIVX,"Tresp, V."
G9JPUSJE,"Hollatz, J."
G9JPUSJE,"Tresp, V."
G9JPUSJE,"Ahmad, S."
HBB56XGX,"Holub, Alex"
HBB56XGX,"Perona, Pietro"
CB2RQDAM,"Lee, Honglak"
CB2RQDAM,"Grosse, Roger"
CB2RQDAM,"Ranganath, Rajesh"
CB2RQDAM,"Ng, Andrew Y."
AGGP4CFJ,"Lee, Honglak"
AGGP4CFJ,"Grosse, Roger"
AGGP4CFJ,"Ranganath, Rajesh"
AGGP4CFJ,"Ng, Andrew Y."
HPBPC7FB,"Lee, Honglak"
HPBPC7FB,"Ekanadham, Chaitanya"
HPBPC7FB,"Ng, Andrew"
GEEDDQTM,"Lee, Honglak"
GEEDDQTM,"Ekanadham, Chaitanya"
GEEDDQTM,"Ng, Andrew"
NS54MFHV,"Lee, Honglak"
NS54MFHV,"Pham, Peter"
NS54MFHV,"Largman, Yan"
NS54MFHV,"Ng, Andrew"
P5U6WDH2,"Lee, Honglak"
P5U6WDH2,"Pham, Peter"
P5U6WDH2,"Largman, Yan"
P5U6WDH2,"Ng, Andrew"
UANZGRE8,"Hopcroft, J. E."
UANZGRE8,"Ullman, J. D."
44V2XI3J,"Hopfield, John J."
R73B3JKN,"Hopfield, J. J."
R73B3JKN,"Feinstein, D. I."
R73B3JKN,"Palmer, R. G."
449BZ6FE,"Hopfield, J. J."
FB8NXR4D,"Hopfield, J. J."
FB8NXR4D,"Tank, D. W."
F4WTJPDS,"Hopfield, J. J."
F4WTJPDS,"Tank, D. W."
T5DHF6Q9,"Hopfield, J. J."
PJZ465XJ,"Hopfield, J. J."
PJZ465XJ,"Tank, D. W."
DZSVFGS7,"Hornik, Kurt"
DZSVFGS7,"Stinchcombe, Maxwell"
DZSVFGS7,"White, Halbert"
R7A5Q56W,"Hotelling, H."
AQHH333S,"Hotelling, H."
6C69ZZ4V,"Houde, J. F."
P6EQQ2IE,"Howlett, R. J."
P6EQQ2IE,"Lawrence, D. H."
UGRCAGEW,"Howlett, R. J."
UGRCAGEW,"Lawrence, D. H."
DTVVT56A,"Hsu, K."
DTVVT56A,"Brady, D."
DTVVT56A,"Psaltis, D."
T5JJXQVA,"Huang, X."
T5JJXQVA,"Peng, F."
T5JJXQVA,"An, A."
T5JJXQVA,"Schuurmans, D."
TI2NK2TX,"Huang, K."
IQCVZRXN,"Huang, W. Y."
IQCVZRXN,"Lippmann, R. P."
9XDRCG8P,"Huang, X. D."
9XDRCG8P,"Hon, H. W."
9XDRCG8P,"Lee, K. F."
V7CIPBDW,"Huang, Xuedong"
V7CIPBDW,"Lee, Kai-Fu"
V7CIPBDW,"Hon, Hsiao-Wuen"
UNPSHPMS,"Huang, Gary B."
UNPSHPMS,"Ramesh, Manu"
UNPSHPMS,"Berg, Tamara"
UNPSHPMS,"Learned-Miller, Erik"
IHXD7TEQ,"Huang, Tzu-Kuo"
IHXD7TEQ,"Lin, Chih-Jen"
IHXD7TEQ,"Weng, Ruby C."
MQ4Z4HAT,"Huang, Jim C"
MQ4Z4HAT,"Frey, Brendan J"
BHVBHGJC,"Hubel, David H."
BHVBHGJC,"Wiesel, Torsten N."
S233RNT4,"Hubel, D. H."
S233RNT4,"Wiesel, T. N."
STJ6BA7N,"Hubel, D. H."
STJ6BA7N,"Wiesel, T. N."
68TICSBW,"Huber, Peter J."
CESEPBC9,"Hueter, G. J."
